#population,latitude,longitude,income,errormargin
3868,34.938564,-86.50528,46686,7664
6027,34.950845,-86.689161,43857,7558
6736,34.912902,-86.726513,55948,11078
11342,34.836615,-86.745275,79921,7646
2926,34.854687,-86.695898,46452,9174
4288,34.76219,-86.755899,64614,5158
6759,34.791465,-86.695588,113000,12425
9764,34.753698,-86.669234,47829,9491
5845,34.79145,-86.731072,105208,15159
8187,34.790878,-86.76729,88150,4584
7848,34.862891,-86.583332,72724,12036
7199,34.822709,-86.532512,64861,9863
9826,34.779878,-86.492164,73380,16065
12621,34.664353,-86.476476,110417,10566
3124,34.668867,-86.390533,45587,4760
9111,34.737491,-86.764066,120017,7783
5976,34.737047,-86.726284,122243,23352
5058,34.713037,-86.723815,89306,9086
8722,34.715355,-86.760687,83289,15409
3912,34.68733,-86.759882,44981,6761
6466,34.697363,-86.72726,68082,6733
1955,34.691721,-86.64025,53125,6525
8316,34.647921,-86.728141,69456,9742
5242,34.580066,-86.470389,53346,5726
4339,34.545942,-86.394651,40578,2928
5235,32.501122,-87.816334,22348,6926
4762,32.307323,-87.791016,34545,6138
2150,32.310968,-87.601745,34141,10705
2473,32.070453,-87.745497,28156,7443
2088,32.078343,-87.919481,35388,6708
4319,32.478353,-87.865497,47750,9276
5087,34.231873,-87.691843,29583,5285
2767,34.267105,-87.857384,24595,5081
1560,34.21848,-88.099196,42321,5452
4457,34.171543,-87.971606,28710,3223
5818,34.123533,-88.001985,34420,4649
2175,34.038381,-87.751752,27380,9989
3298,33.975697,-87.904598,42513,16009
5614,33.9456,-87.805626,36738,5862
2662,34.388401,-86.151111,26372,2410
5381,34.524645,-86.216866,50840,10465
4820,34.466568,-86.306771,48339,8408
6430,34.409186,-86.462417,46674,8102
4583,34.323607,-86.521394,44836,5016
3453,34.361094,-86.51358,44194,17402
7454,34.330449,-86.45795,38858,6605
6510,34.304862,-86.338996,41678,7384
3724,34.308608,-86.275652,27962,6359
4024,34.34461,-86.25683,32883,5574
5014,34.286627,-86.194533,42976,7222
7726,34.254023,-86.168566,35130,2959
4267,34.243787,-86.212359,53309,12499
5492,34.275938,-86.22271,30670,8241
5409,34.257488,-86.261686,38799,5210
6028,34.192419,-86.319759,33493,3483
4688,34.199779,-86.186767,25242,4299
5354,34.209975,-86.148296,46489,4754
1416,30.690616,-88.04837,22083,14475
1233,30.697693,-88.061296,16413,4964
103,30.701312,-88.049123,12155,1644
1815,30.700337,-88.068235,26544,9080
2897,30.709592,-88.076123,17128,4305
2162,30.712998,-88.086667,23977,6305
2451,30.720961,-88.094251,24519,2821
4029,30.707199,-88.092612,31696,1994
1708,30.690083,-88.073105,44732,23057
2045,30.683515,-88.07481,49156,12997
1627,30.676923,-88.073665,41944,8126
2058,30.687069,-88.061152,38324,6632
2176,30.678943,-88.060013,43938,12685
2244,30.678115,-88.049973,19836,6120
3484,30.697186,-88.053959,16667,4018
3045,30.665247,-88.063189,18984,9197
2172,30.667717,-88.077077,25417,6791
2164,30.655443,-88.077872,11982,3123
1608,30.657751,-88.068603,7630,1364
2634,30.596582,-88.070712,50742,7267
2254,30.592135,-88.088863,35185,11216
3418,30.604083,-88.094212,35846,9650
1819,30.619413,-88.112557,51678,5843
3906,30.642344,-88.110673,36339,6645
2850,30.650237,-88.100773,27226,3286
2188,30.650473,-88.092236,29557,5810
2007,30.650727,-88.085104,29504,4714
3761,30.66952,-88.091203,31964,8213
3439,30.681158,-88.091569,62005,6487
2339,30.691268,-88.089996,64464,17621
2682,30.704117,-88.106809,17632,2445
2446,30.694841,-88.114056,20975,5528
4536,30.682572,-88.111273,32027,5078
3667,30.666463,-88.114267,38333,5132
3144,30.629998,-88.139921,47373,8581
4370,30.643076,-88.145945,62309,8684
2768,30.656115,-88.153288,30288,5947
3629,30.668377,-88.159116,34528,5227
4769,30.669697,-88.140968,38150,4213
3557,30.659912,-88.142431,21314,7888
2683,30.680678,-88.138774,43776,6088
4674,30.699109,-88.136242,68952,20213
3693,30.729947,-88.141092,45202,18955
2540,30.714273,-88.197626,35893,7207
1899,30.71346,-88.182579,58417,7867
2791,30.714318,-88.150154,38750,12444
7135,30.747032,-88.206369,49152,7937
3994,30.725658,-88.174231,48438,9372
3664,30.698287,-88.161622,59050,12768
2561,30.685056,-88.159696,82868,30183
1532,30.699332,-88.200328,23047,11367
791,30.694275,-88.186031,0,0
3125,30.682467,-88.181699,44063,12135
3805,30.68711,-88.198741,31289,7533
1300,30.706619,-88.186353,53308,2420
3425,30.669505,-88.198031,34838,11380
4259,30.668045,-88.18017,65560,6629
4379,30.650397,-88.197675,53173,9236
3163,30.650316,-88.184721,57888,2510
4477,30.654605,-88.172303,39222,4185
3833,30.627319,-88.195617,73893,5779
5762,30.625371,-88.179103,61277,15771
4402,30.629828,-88.164827,42473,5580
1467,30.792812,-88.046872,32717,12934
2076,30.728332,-88.110939,23889,5007
969,30.725759,-88.101929,22333,7078
2538,30.739813,-88.097578,15340,1898
910,30.73128,-88.093678,16184,6909
1303,30.751158,-88.086578,15264,4134
3289,30.749959,-88.115326,18902,5061
1872,30.76091,-88.100208,30332,6059
1557,30.761538,-88.088017,22029,3130
1534,30.763248,-88.079032,33538,4060
1990,30.775693,-88.086093,32946,11243
4068,30.808656,-88.084817,44635,12035
2973,30.820847,-88.07457,41797,5553
7164,30.8525,-88.053636,53906,8629
7182,30.887465,-88.083019,62560,5934
4942,31.084626,-88.054369,37199,5328
4538,30.984544,-88.252018,47761,15801
4996,31.087976,-88.246848,42411,11380
2941,30.790058,-88.214608,38438,11645
5080,30.765069,-88.149437,32099,13220
4592,30.870031,-88.237823,50477,7363
6575,30.817249,-88.159414,46642,6370
6036,30.842387,-88.34241,35192,6486
10520,30.784982,-88.294032,51146,3721
6313,30.752107,-88.248492,59823,4768
4702,30.714367,-88.24549,34295,8514
1821,30.67868,-88.254729,34436,5524
10046,30.658048,-88.245604,65475,9240
6901,30.665262,-88.215491,67444,12294
7548,30.641922,-88.277289,83036,14115
6016,30.685902,-88.339165,71990,15575
4878,30.560255,-88.261141,57434,19984
11958,30.558932,-88.323125,62175,6126
5548,30.462854,-88.341397,48974,5552
7341,30.465149,-88.248394,44958,10027
4064,30.513884,-88.234619,44792,14584
7958,30.616654,-88.228145,71451,6498
3280,30.595024,-88.187531,41304,12257
7604,30.569764,-88.219312,31680,7791
3973,30.581338,-88.188351,37803,11511
4559,30.573353,-88.120074,60697,8077
4717,30.548524,-88.192599,43190,2466
3110,30.536651,-88.165239,38635,4603
3390,30.476613,-88.127723,51004,13017
2999,30.458206,-88.196527,34970,14994
2771,30.326753,-88.122397,55081,5963
4439,30.407092,-88.240867,34617,9712
3647,30.623977,-88.079733,26314,7227
1856,30.744475,-88.081868,22301,4563
2371,30.738425,-88.072728,19632,10987
1563,30.729932,-88.085259,20689,3253
0,30.269883,-88.292359,0,0
1341,31.719061,-87.17781,24583,5086
1867,31.738689,-87.415756,24118,5192
1500,31.587355,-87.258201,23792,15592
6323,31.517035,-87.360793,40478,6778
3542,31.507286,-87.303457,23534,4825
6681,31.419266,-87.376668,32013,2777
1814,31.315253,-87.578355,31726,3178
1174,32.381033,-86.303565,11250,1878
1605,32.372084,-86.309481,18666,917
1666,32.407155,-86.295049,25550,7047
4893,32.400915,-86.281975,22772,7951
3656,32.381209,-86.282408,36346,5290
1148,32.37231,-86.292129,12500,6965
1388,32.362681,-86.308767,19401,4252
2515,32.385036,-86.354231,81250,10032
1369,32.365243,-86.341011,12278,5090
3569,32.359485,-86.330646,18165,2651
1771,32.359917,-86.317952,13646,2928
2497,32.351483,-86.306448,43200,12286
3618,32.352713,-86.291822,54974,11889
3760,32.361505,-86.286013,21656,6002
3769,32.374473,-86.274674,29587,2545
5463,32.371304,-86.254445,41379,5041
3411,32.392333,-86.266101,43530,3399
3151,32.393902,-86.251356,61250,14674
4554,32.340808,-86.271017,69900,16038
4091,32.3355,-86.290553,45114,7319
4518,32.335273,-86.308016,26375,6516
1185,32.322451,-86.310554,21875,5922
3136,32.338262,-86.32008,26646,6219
2008,32.343783,-86.333891,20417,3619
2754,32.416427,-86.274804,31915,4777
5956,32.390277,-86.231452,54329,8862
4467,32.372372,-86.230257,67438,4908
4220,32.335539,-86.252987,52691,10212
8217,32.316678,-86.248241,32133,7803
3344,32.347221,-86.359882,19931,2630
3774,32.318621,-86.289431,42435,7996
5724,32.30917,-86.264457,42635,11246
3495,32.354745,-86.258093,64833,11284
6376,32.347979,-86.234024,49634,18482
3689,32.42531,-86.211866,55760,4403
4576,32.427507,-86.285008,34063,4575
623,32.40783,-86.246645,48750,18089
2104,32.39516,-86.218064,41694,7235
5656,32.392828,-86.196169,35309,8626
3614,32.37534,-86.200962,36721,9620
8896,32.347722,-86.165848,83963,11375
4599,32.372656,-86.164401,66401,5546
7637,32.390172,-86.161536,83344,7281
2495,32.356431,-86.205315,62572,10436
4933,32.348648,-86.210314,41058,5622
3246,32.382827,-86.093717,49324,19375
839,32.346529,-86.051369,62478,19925
3722,32.351642,-86.091914,78625,17311
870,32.34319,-86.026303,106531,26657
7828,32.309838,-86.228028,27739,7638
3533,32.244462,-86.11609,81150,15035
3473,32.329207,-86.205739,62770,4377
4964,32.331458,-86.225103,30053,4769
4531,32.329975,-86.140789,112415,5713
947,32.317305,-86.118845,110263,47802
4622,32.318815,-86.194622,50368,12617
1284,32.286338,-86.223194,64896,26274
3140,32.330739,-86.172135,69375,13665
1107,32.310911,-86.149572,71012,22792
1526,32.05318,-86.087509,41875,25478
2186,32.039915,-86.239813,44621,3855
4865,32.209104,-86.349193,38933,5878
3762,32.302978,-86.343649,33311,8297
3611,32.360172,-86.417771,41776,9126
2243,32.313451,-86.381086,36483,7222
4435,34.592561,-86.966165,27272,3231
3623,34.579994,-86.949729,74625,7258
2748,34.578406,-86.967262,39529,6511
3929,34.604294,-86.982355,29530,4273
3526,34.612324,-87.006498,20071,2255
4116,34.595911,-87.001663,39485,5254
3121,34.582479,-86.994258,37857,7559
5511,34.569124,-86.995895,28496,5273
3234,34.583864,-87.012151,50568,7912
5036,34.592182,-87.067907,59500,6468
875,34.515114,-86.9765,50208,15866
2014,34.52591,-86.997993,67853,7612
6262,34.575477,-87.032003,46006,8175
4353,34.546057,-87.046068,69199,9476
3909,34.55358,-87.010229,50639,12865
4577,34.550973,-86.985978,32673,5989
6530,34.444373,-87.048125,50652,5689
7940,34.48459,-86.914782,67524,15646
3481,34.445086,-86.963491,55375,9138
3971,34.440001,-86.945168,37518,2689
5554,34.42468,-86.92594,56394,5791
5161,34.520774,-86.870849,70946,7202
5208,34.479369,-86.77997,44010,4569
5687,34.369985,-86.90174,40973,4276
5655,34.34222,-86.719772,45952,6312
2658,34.450676,-86.621927,62500,20736
6376,34.520043,-86.620989,36615,9204
1055,32.660933,-87.134822,38185,1397
5557,32.653349,-87.337576,34514,3687
3979,32.45894,-87.475326,16170,2472
4837,33.345364,-87.897066,36949,4512
3656,33.397133,-88.018992,27188,6908
2029,33.442077,-88.207073,34219,6634
3840,33.255888,-88.15493,27148,3700
5384,33.145433,-88.13465,21903,2886
2002,31.834478,-85.798449,31571,7079
1668,31.910451,-85.983274,34646,5497
2431,31.82601,-86.105102,35060,8546
4994,31.821593,-85.952246,20778,2874
8053,31.790746,-85.977562,39835,5428
7023,31.790067,-85.943826,32201,4108
2753,31.694402,-86.008097,38873,3742
3975,31.697385,-85.818437,27744,2385
3615,33.429452,-85.521605,33924,6267
3251,33.368627,-85.35091,39805,7068
4266,33.304587,-85.498879,37537,7604
4591,33.178232,-85.369006,34821,7424
5078,33.142516,-85.351313,27907,9199
2112,33.146939,-85.548382,41667,7584
2091,32.47553,-85.00616,16335,1437
3548,32.482311,-85.006196,30128,3206
5290,32.494719,-85.019227,47103,3987
2857,32.500481,-85.042002,47333,13790
2019,32.481564,-85.039312,37708,12770
6672,32.445758,-85.025935,28179,3678
3793,32.46141,-85.01356,27191,10435
3110,32.439589,-85.005753,23846,3934
7031,32.451442,-85.085999,32966,3657
6946,32.315127,-85.023038,50557,6062
3727,32.434269,-85.194806,38971,7021
1873,32.257174,-85.36817,29271,9075
3990,32.266371,-85.142084,34446,5056
8758,33.634823,-86.496392,58617,11316
5229,33.579359,-86.519467,61875,9334
4372,33.56328,-86.446237,41220,10091
6664,33.603704,-86.43487,46550,14100
5808,33.633681,-86.25015,35709,6466
6137,33.56934,-86.305352,35395,4044
6661,33.572365,-86.246268,50575,4309
5279,33.498225,-86.296935,51486,6567
5509,33.750142,-86.202911,46158,2678
4731,33.840378,-86.233301,36347,6758
3718,33.907658,-86.27384,45794,6123
11002,33.748951,-86.476379,57632,6037
9725,33.700131,-86.403609,53913,4469
4127,33.378984,-86.42973,43656,6216
1038,33.321398,-86.44166,80714,37032
2718,33.402867,-86.625938,111250,19598
3231,33.428288,-86.694634,42058,4305
4712,33.436484,-86.679694,94250,24057
7114,33.32346,-86.626147,76518,14380
3742,33.363903,-86.615243,68945,7275
6429,33.40501,-86.647055,109929,17656
5277,33.439543,-86.638041,148602,26772
7016,33.410013,-86.721013,69906,5685
5639,33.386079,-86.75804,104276,20667
3987,33.363422,-86.754679,102040,10328
3938,33.232785,-86.831293,55683,4894
3084,33.357111,-86.794475,52659,6569
5670,33.319721,-86.801245,59185,5514
5360,33.309607,-86.816562,61600,6779
3834,33.277944,-86.841584,71200,10953
2459,33.249717,-86.812521,39534,18928
5250,33.259505,-86.838549,70000,9261
5410,33.403461,-86.696427,89905,8712
4399,33.382938,-86.712878,97009,12308
1150,33.327234,-86.82416,81206,5982
4761,33.346052,-86.816831,103810,18575
3686,33.289713,-86.916538,86855,10003
6069,33.283366,-86.866438,95962,3455
1384,33.226556,-86.872315,49167,10350
5668,33.272601,-86.823237,76573,4880
2091,33.267744,-86.805784,51492,8824
2624,33.380088,-86.702015,111445,11963
2849,33.384928,-86.673353,71732,14198
2865,33.293669,-86.774552,80877,7270
1250,33.086079,-86.866325,47019,12002
3426,33.10365,-86.840578,48177,20057
1954,33.109912,-86.861617,24358,5378
3504,33.135189,-86.891889,31382,3499
6734,33.110837,-86.763452,50161,9491
2122,33.112603,-86.70616,91389,13944
6821,33.193658,-86.841696,80818,5395
6847,33.174613,-86.799525,68656,9135
5825,33.227981,-86.845167,78586,5834
3167,33.233351,-86.78232,73000,4905
6941,33.229482,-86.733156,78906,9196
4483,33.231054,-86.63286,53563,15773
3766,33.167444,-86.600596,28317,6777
3874,33.097533,-86.539975,43738,5803
4006,33.233345,-86.510202,47526,6505
2747,33.481962,-86.505699,49901,19098
37,33.321962,-86.764996,0,0
6251,32.599998,-88.179699,24429,6814
1850,32.840685,-88.235446,21000,12468
4447,32.473352,-88.27284,20625,3480
1215,32.407312,-88.35322,40365,6499
5171,33.569584,-85.835511,54037,5365
5030,33.539276,-85.959906,38902,5046
4019,33.625856,-86.104949,41977,7115
3752,33.583909,-86.134058,38380,11810
3478,33.468592,-86.125684,26413,5503
4450,33.501767,-86.205853,43577,8432
2783,33.425345,-86.022565,31325,7071
2898,33.453335,-86.080803,31944,15464
3086,33.44722,-86.109567,12739,3704
2496,33.426792,-86.132081,34881,11113
3375,33.430426,-86.098064,38588,6194
2922,33.411008,-86.095214,47609,5874
4742,33.303607,-86.209693,35625,7700
2902,33.397675,-86.279669,35878,5868
6191,33.272493,-86.35852,27182,7592
2873,33.243727,-86.298874,33193,7936
5591,33.164223,-86.365378,45890,5399
4857,33.173204,-86.230883,32555,5675
4308,33.194075,-86.265181,34353,6204
2216,33.172458,-86.253801,14583,2974
2948,33.167491,-86.271867,32438,3552
2203,33.155921,-86.252746,51346,7526
2507,33.03117,-85.764806,33448,8325
4136,32.996714,-85.948272,41593,8602
4051,32.945756,-85.979594,29075,5273
4773,32.953369,-85.919905,33050,8739
6382,32.899462,-85.948969,43173,3592
4703,32.849573,-85.742636,34492,6316
4243,32.866033,-85.832914,44006,3986
2950,32.736042,-85.815863,55625,10152
1705,32.791899,-85.647847,23646,4049
6166,32.564341,-85.841123,45600,10399
3276,33.279262,-87.494233,102171,8748
3083,33.394643,-87.536332,65417,17375
6727,33.415479,-87.681023,39272,4553
3447,33.311077,-87.620282,62928,12465
8689,33.282442,-87.587401,70352,7197
2573,33.325032,-87.570385,63464,12297
4919,33.250803,-87.559926,46092,8161
6324,33.262472,-87.639801,56183,9503
3721,33.223111,-87.718051,39224,8894
3043,33.088353,-87.735778,60366,5290
4131,33.234562,-87.581762,39781,4933
2497,33.224254,-87.579631,22188,8106
2896,33.26216,-87.513655,60568,9943
4219,33.239273,-87.532829,93625,14283
3665,33.226857,-87.557147,46429,11657
2374,33.235776,-87.485194,28036,4623
4520,33.258661,-87.35034,46929,4995
9955,33.267831,-87.140576,65645,9153
6568,33.062496,-87.550777,58904,9855
7684,33.146806,-87.392733,54156,5001
2686,33.172342,-87.25403,56818,10666
3825,33.156529,-87.459437,70391,10584
2751,33.210561,-87.475462,39375,5192
2655,33.19237,-87.454487,56923,9252
7031,33.214751,-87.545518,20282,4206
3769,33.203987,-87.550776,10355,4910
3525,33.210874,-87.555645,9617,6011
2844,33.203444,-87.576447,17555,3028
2701,33.194185,-87.583131,20878,4274
4204,33.187997,-87.590462,33864,6859
2685,33.191738,-87.571776,26921,7480
3334,33.189176,-87.544412,24115,8909
1926,33.191195,-87.555222,14659,8007
4096,33.196354,-87.533783,27128,10454
4466,33.195304,-87.508033,39040,5663
6612,33.179845,-87.497774,41027,8325
3141,33.161208,-87.51176,30568,5355
4243,33.160558,-87.4924,43778,6619
3030,33.151116,-87.559174,34988,6908
2656,33.159545,-87.53456,35281,9556
6210,33.177917,-87.538805,30469,5655
1785,33.172636,-87.625126,32433,3404
6122,33.123178,-87.562242,64525,11797
3824,33.126146,-87.529998,73182,8599
2876,33.21582,-87.52191,18750,11998
4281,33.212566,-87.493065,41682,5402
3067,33.210552,-87.506388,25118,5985
3739,33.822267,-87.304762,38356,7093
4304,33.862257,-87.291461,45518,7315
7049,33.8643,-87.257442,51534,4575
2306,33.82377,-87.251726,36316,4361
2497,33.811933,-87.189559,36615,8523
3092,33.862077,-87.199775,38097,3289
5613,33.905672,-87.14711,36023,7516
5071,33.952729,-87.305077,34375,6238
3851,33.94686,-87.457275,31310,5579
3581,33.911271,-87.546904,27669,5714
3445,33.867173,-87.406524,41736,7313
3557,33.70309,-87.366576,38359,8536
3691,33.722756,-87.269506,37552,12053
3456,33.747881,-87.18012,35625,11203
1484,33.666422,-87.112238,36146,6790
4085,33.734241,-87.078682,48344,8803
3709,33.773544,-87.054914,33235,3659
2493,33.826946,-87.014606,33583,6066
2775,31.625151,-88.363848,43417,10526
4321,31.511745,-88.235236,41382,18380
3353,31.451376,-88.039652,44000,14408
4589,31.232119,-88.052921,36680,5938
2543,31.271322,-88.342885,49853,13061
1308,32.155928,-87.38254,14516,4749
4533,32.005532,-87.30053,22772,4594
3789,31.988715,-87.567979,28789,4415
2040,31.907275,-87.208264,36528,18275
2393,34.220773,-87.195189,36389,10947
2871,34.076901,-87.228676,41058,7803
2620,34.103568,-87.153155,31552,7250
5415,34.136503,-87.396384,36171,6279
4595,34.256155,-87.602128,33839,11011
4432,34.212846,-87.579264,21380,3805
2158,34.060754,-87.544105,33750,4554
3141,54.860151,-162.901536,58125,5781
1185,54.574862,-175.033003,43750,7577
4376,53.874284,-166.500027,86625,9188
5736,61.417556,-149.430711,100536,25968
5259,61.378446,-149.509842,80132,14017
4110,61.331354,-149.57575,78000,13023
5947,61.323176,-149.552906,81705,10959
10549,61.308213,-149.521723,105064,7879
3381,61.284593,-149.46125,129464,18989
8000,61.249049,-149.695005,52208,3831
5937,61.236745,-149.817029,60642,3726
1988,61.229737,-149.865358,43463,6804
7747,61.22724,-149.810387,40915,5298
5949,61.216233,-149.767463,68090,10161
5107,61.219893,-149.745504,69830,20734
5706,61.217982,-149.725557,50317,7279
7323,61.217845,-149.795317,53500,5165
4407,61.202621,-149.794109,49187,5004
4906,61.213828,-149.843532,43036,4687
3141,61.204536,-149.856485,50972,9394
4131,61.21101,-149.877184,43586,4883
940,61.216884,-149.885482,52404,18958
3718,61.210717,-149.904387,87143,12421
3059,61.198997,-149.938558,111739,38578
5224,61.199326,-149.896373,44767,10979
5104,61.190658,-149.851236,89121,6121
4092,61.204717,-149.822459,71631,7551
4224,61.187233,-149.790276,77619,10454
6843,61.187764,-149.764387,83417,10154
5258,61.20241,-149.763697,84438,11220
5823,61.202039,-149.732475,70239,10611
6179,61.186985,-149.731618,101944,11509
4907,61.172143,-149.848242,69012,4879
5537,61.17697,-149.82682,54314,9043
4194,61.184492,-149.883515,44032,4628
